buffer_index,operator,center,buffer,poczta_points,dhl_points,ruch_points,dpd_points,ups_points,fedex_points,TOT,TOT_0_14,TOT_15_64,TOT_65__,TOT_MALE,TOT_FEM,MALE_0_14,MALE_15_64,MALE_65__,FEM_0_14,FEM_15_64,FEM_65__,FEM_RATIO,buildings,shops,parks,forests,schools,railways,cycleways,parkings,crossings,bus_stops
4986,inpost,POINT (16.9434642 52.4453206),"POLYGON ((16.95084151448551 52.44532037050195, 16.95078104234442 52.44589538772334, 16.95060042317895 52.4464609705001, 16.95030261837713 52.44700783143943, 16.9498925141036 52.44752699024009, 16.94937684131635 52.44800992120493, 16.94876406543725 52.44844869330611, 16.94806424747509 52.44883610049837, 16.9472888788736 52.44916578013493, 16.94645069279272 52.44943231753567, 16.94556345492395 52.44963133498428, 16.94464173728151 52.44975956368746, 16.94370067869522 52.44981489750945, 16.94275573595309 52.44979642759546, 16.94182242969821 52.44970445731312, 16.94091608927211 52.44954049726513, 16.94005160071426 52.44930724045555, 16.93924316207503 52.44900851801942, 16.93850405007652 52.44864923624592, 16.93784640196645 52.44823529593385, 16.93728101615631 52.44777349540894, 16.93681717492182 52.44727141880148, 16.93646249207617 52.44673731142494, 16.93622278811162 52.44617994430775, 16.93610199484905 52.44560847010786, 16.93610209114661 52.4450322727802, 16.93622307070543 52.4444608134686, 16.9364629424817 52.44390347515414, 16.93681776367793 52.44336940861078, 16.9372817047523 52.44286738219602, 16.93784714536106 52.44240563794023, 16.93850479964411 52.44199175629312, 16.93924386878618 52.44163253174314, 16.9400522183428 52.44133386134605, 16.94091657741878 52.44110064798718, 16.94182275643321 52.44093671995944, 16.94275587990458 52.44084476817241, 16.94370063044731 52.44082630201903, 16.94464149999011 52.44088162462094, 16.94556304411034 52.44100982785726, 16.94645013532833 52.44120880725804, 16.94728821122235 52.44147529651865, 16.94806351330822 52.44180492107171, 16.94876331277681 52.44219226984006, 16.94937611939408 52.44263098399849, 16.94989187014062 52.44311386129178, 16.95030209449524 52.44363297420274, 16.95060005364541 52.4441798000359, 16.95078085133052 52.44474536078633, 16.95084151448551 52.44532037050195))",3.0,0.0,0.0,1.0,0.0,0.0,8317.0,1064.5,6045.25,1207.25,3859.5,4457.5,554.25,2809.75,495.5,510.25,3235.5,711.75,114.77632592750001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4987,inpost,POINT (16.895276159 52.410272),"POLYGON ((16.90264760993825 52.41027177079224, 16.90258718574018 52.4108467880089, 16.9024067100194 52.41141237077173, 16.9021091418176 52.41195923168885, 16.90169936342225 52.4124783904605, 16.90118410044648 52.4129613213914, 16.900571811587 52.41340009345593, 16.89987254985731 52.41378750061123, 16.89909779756688 52.41411718021295, 16.8982602777525 52.41438371758323, 16.89737374516003 52.41458273500777, 16.89645276021568 52.41471096369485, 16.89551244970961 52.41476629750974, 16.89456825813685 52.41474782759812, 16.89363569379663 52.41465585732748, 16.89273007383902 52.41449189729976, 16.89186627246528 52.41425864051767, 16.89105847643571 52.41395991811446, 16.89031995191628 52.41360063637715, 16.88966282650615 52.41318669610219, 16.88909789003443 52.41272489561287, 16.88863441740147 52.41222281903713, 16.88828001637306 52.41168871168642, 16.88804050282103 52.41113134458745, 16.88791980544816 52.41055987039698, 16.88791990154746 52.40998367306929, 16.88804078483306 52.40941221374828, 16.88828046585133 52.4088548754156, 16.88863500494548 52.4083208088464, 16.88909857721278 52.40781878239989, 16.88966356837031 52.40735703810851, 16.89032069994071 52.40694315642431, 16.89105918169193 52.40658393183814, 16.89186688882229 52.40628526140814, 16.89273056098073 52.4060520480218, 16.89363601985897 52.40588811997382, 16.89456840179199 52.40579616817509, 16.89551240156103 52.40577770201932, 16.89645252341279 52.40583302462833, 16.89737333519217 52.40596122788077, 16.89825972143579 52.40616020730559, 16.89909713129015 52.40642669659665, 16.89987181720189 52.40675632118453, 16.9005710604761 52.40714366998984, 16.90118338001046 52.40758238418491, 16.90169872078502 52.40806526151214, 16.90210861901425 52.40858437445215, 16.90240634124663 52.40913120030751, 16.90258699511952 52.40969676107186, 16.90264760993825 52.41027177079224))",2.0,0.0,1.0,1.0,0.0,0.0,8941.75,1017.0,6372.75,1552.0,4051.75,4890.0,519.75,3051.25,480.75,497.25,3321.5,1071.25,121.922615895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4988,inpost,POINT (21.42936 50.30390999999999),"POLYGON ((21.43640008177532 50.3039097874375, 21.43634236721832 50.30448480438238, 21.43616999825206 50.30505038634681, 21.43588580130449 50.3055972459911, 21.43549443953892 50.30611640309874, 21.43500233650372 50.3065993320833, 21.43441757082808 50.30703810204649, 21.43374974368167 50.3074255070829, 21.43300982116744 50.3077551846868, 21.43220995423241 50.30802172031105, 21.43136327905528 50.30822073635557, 21.43048370119472 50.30834896411893, 21.42958566705266 50.30840429752685, 21.42868392641893 50.30838582775164, 21.42779329001224 50.30829385815185, 21.4269283860162 50.30812989928553, 21.42610341962592 50.30789664407941, 21.42533193957045 50.30759792356363, 21.42462661545959 50.30723864390171, 21.42399902962305 50.30682470575434, 21.42345948686839 50.30636290730562, 21.42301684528515 50.30586083255, 21.42267837087309 50.30532672667986, 21.42244961837623 50.30476936062508, 21.42233434027021 50.30419788697413, 21.42233442538446 50.30362168964603, 21.42244986815165 50.3030502297847, 21.42267876897179 50.30249289040717, 21.42301736566739 50.30195882235696, 21.42346009549583 50.30145679409013, 21.4239996866852 50.30099504775821, 21.42462727797782 50.3005811639467, 21.42533256420928 50.30022193728554, 21.42610396552755 50.29992326496864, 21.42692881747305 50.29969005000683, 21.42779357880261 50.29952612079785, 21.42868405365294 50.29943416832854, 21.42958562440791 50.29941570203642, 21.43048349146061 50.29947102505223, 21.43136291595059 50.29959922922804, 21.43220946150791 50.29979821003242, 21.43300923105238 50.300064701069, 21.43374909477563 50.30039432765421, 21.43441690557618 50.30078167857805, 21.43500169842028 50.30122039487431, 21.43549387036114 50.30170327414795, 21.43588533826245 50.30222238875228, 21.43616967163347 50.30276921588103, 21.43634219838739 50.30333477744453, 21.43640008177532 50.3039097874375))",0.0,0.0,0.0,0.0,0.0,0.0,3325.6666666666665,476.0,2142.3333333333335,707.3333333333334,1541.6666666666667,1784.0,232.33333333333334,1031.0,278.3333333333333,243.66666666666666,1111.3333333333333,429.0,114.20804499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4989,inpost,POINT (20.3637 53.1209),"POLYGON ((20.37119274222576 53.12089976481433, 20.37113132632293 53.12147478212859, 20.37094788338119 53.12204036517814, 20.37064542097637 53.12258722655239, 20.37022890159642 53.12310638592164, 20.36970516141507 53.12358931755153, 20.36908279824253 53.12402809037073, 20.36837203047989 53.12441549828701, 20.36758452938473 53.12474517860623, 20.36673322739868 53.12501171660357, 20.36583210568623 53.12521073452373, 20.36489596438059 53.12533896354256, 20.36394017932129 53.1253942975036, 20.3629804492937 53.125375827543, 20.36203253794 53.12528385703144, 20.36111201459985 53.1251198965866, 20.36023399835723 53.12488663923852, 20.3594129095162 53.12458791615745, 20.35866223260387 53.12422863367479, 20.35799429480636 53.12381469263573, 20.3574200634853 53.12335289141356, 20.35694896610457 53.12285081418417, 20.35658873552318 53.12231670630173, 20.35634528318866 53.12175933882776, 20.35622260230217 53.12118786444352, 20.3562227025303 53.12061166711602, 20.35634557731708 53.12004020798904, 20.35658920431288 53.1194828700316, 20.35694957889189 53.1189488039943, 20.35742078018765 53.11844677820153, 20.35799506854404 53.117985034643, 20.3586630127665 53.11757115372279, 20.35941364507311 53.1172119298818, 20.36023464119546 53.11691326012946, 20.36111252267116 53.11668004730892, 20.36203287801131 53.11651611967787, 20.36298059912085 53.11642416811998, 20.36394012910405 53.1164057020132, 20.36489571740368 53.11646102447609, 20.36583167810448 53.11658922739691, 20.36673264718032 53.11678820632631, 20.36758383448201 53.11705469499049, 20.36837126634659 53.11738431886106, 20.36908201486082 53.11777166690553, 20.36970441002616 53.11821038034599, 20.37022823134886 53.1186932569742, 20.37064487571124 53.11921236931647, 20.37094749876443 53.11975919471452, 20.37113112751243 53.12032475519186, 20.37119274222576 53.12089976481433))",0.0,0.0,0.0,0.0,0.0,0.0,3113.25,469.0,2349.25,295.0,1512.0,1601.25,243.75,1150.5,117.75,225.25,1198.75,177.25,100.10007547500001,314.0,0.0,0.0,0.0,2.0,0.0,3.0,27.0,35.0,0.0
4990,inpost,POINT (20.90065 52.22143),"POLYGON ((20.90799006496206 52.22142977234848, 20.90792989739221 52.22200478953972, 20.90775018949408 52.22257037222791, 20.90745388774983 52.22311723302604, 20.9070458536933 52.2236363916421, 20.90653278432803 52.22411932239103, 20.90592310235269 52.2245580942591, 20.90522681798413 52.2249455012163, 20.90445536463868 52.22527518063124, 20.90362141116661 52.22554171783826, 20.90273865372486 52.22574073513379, 20.90182159071227 52.22586896373451, 20.90088528447423 52.22592429751134, 20.89994511370486 52.22590582761249, 20.89901652063012 52.22581385740457, 20.89811475714275 52.22564989748542, 20.89725463407739 52.22541664085067, 20.89645027776173 52.22511791862392, 20.89571489785775 52.22475863708065, 20.89506057031858 52.22434469700462, 20.89449803903404 52.22388289670607, 20.89403653942614 52.22338082030053, 20.8936836468906 52.22284671308823, 20.8934451525671 52.22228934608688, 20.89332496846793 52.22171787194684, 20.89332506350836 52.22114167461914, 20.89344543147178 52.22057021524758, 20.8936840914163 52.22001287681721, 20.89403712049631 52.21947881010956, 20.89449871864072 52.21897678349286, 20.89506130400851 52.2185150390107, 20.89571563764007 52.21810115712761, 20.89645097524708 52.21774193234743, 20.89725524364307 52.21744326174103, 20.89811523891688 52.21721004820739, 20.89901684309974 52.21704612005085, 20.89994525577714 52.21695416818943, 20.90088523685618 52.21693570202093, 20.90182135651859 52.21699102466796, 20.90273824827424 52.21711922800672, 20.90362086097967 52.21731820756053, 20.90445470570331 52.21758469701479, 20.90522609340148 52.21791432178941, 20.90592235951789 52.21830167079279, 20.90653207183013 52.2187403851843, 20.90704521813697 52.21922326269352, 20.90745337070698 52.21974237578912, 20.90774982478463 52.22028920176354, 20.9079297088719 52.22085476260261, 20.90799006496206 52.22142977234848))",2.0,0.0,0.0,1.0,0.0,0.0,4528.0,553.5,3203.0,771.5,2082.0,2446.0,278.5,1488.0,315.5,275.0,1715.0,456.0,114.5237560825,297.0,1.0,0.0,2.0,7.0,0.0,21.0,18.0,67.0,0.0
4991,inpost,POINT (20.99961 50.018458),"POLYGON ((21.00660816737868 50.01845778957949, 21.00655079559009 50.01903280648938, 21.0063794520632 50.01959838835107, 21.00609694645003 50.02014524783158, 21.0057079141956 50.02066440472507, 21.00521874063935 50.02114733345918, 21.00463745633544 50.02158610315196, 21.00397360530022 50.02197350791569, 21.00323808834259 50.0223031852625, 21.00244298404747 50.02256972066206, 21.00160135035306 50.022768736529, 21.00072700998626 50.02289696417349, 20.99983432328952 50.02295229752904, 20.99893795218235 50.02293382777138, 20.9980526191495 50.02284185825793, 20.99719286523009 50.02267789954105, 20.99637281099931 50.02244464453774, 20.99560592448389 50.02214592426483, 20.99490479983703 50.02178664487, 20.99428095041856 50.02137270699642, 20.9937446196863 50.02091090881028, 20.99330461300745 50.02040883428889, 20.99296815315127 50.01987472860927, 20.99274076183069 50.01931736268887, 20.9926261692289 50.01874588910734, 20.99262625298382 50.0181696917792, 20.99274100761702 50.01759823184832, 20.99296854489206 50.01704089233636, 20.99330512507883 50.01650682409556, 20.99374521859353 50.0160047955945, 20.99428159698697 50.01554304899999, 20.99490545177439 50.0151291649147, 20.99560653914681 50.01476993798655, 20.99637334818251 50.01447126542683, 20.99719328979628 50.01423805026228, 20.99805290332768 50.01407412090389, 20.99893807738435 50.01398216834828, 20.99983428132584 50.01396370203863, 21.00072680360176 50.01401902510678, 21.0016009930474 50.01414722940141, 21.00244249919212 50.01434621038332, 21.00323750765207 50.01461270164452, 21.00397296675765 50.01494232848676, 21.00463680170808 50.01532967968323, 21.00521811274653 50.01576839624988, 21.00570735410799 50.01625127577399, 21.00609649080309 50.01677039059248, 21.00637913066093 50.0173172178851, 21.0065506294555 50.01788277955144, 21.00660816737868 50.01845778957949))",0.0,0.0,0.0,0.0,0.0,0.0,9711.5,1198.25,7194.75,1318.5,4594.25,5117.25,627.75,3445.5,521.0,570.5,3749.25,797.5,110.6325345825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4996,inpost,POINT (22.02893 49.96685),"POLYGON ((22.03592066119539 49.96684978996405, 22.03586335079171 49.96742480686766, 22.0356921909049 49.9679903887109, 22.03540998818264 49.968537248162, 22.03502137310602 49.96905640501706, 22.03453272417184 49.9695393337062, 22.03395206332482 49.96997810335043, 22.03328892434604 49.97036550806521, 22.03255419635135 49.97069518536588, 22.03175994496678 49.9709617207251, 22.03091921411897 49.97116073656015, 22.03004581170107 49.97128896418332, 22.02915408264368 49.97134429752946, 22.02825867313024 49.97132582777495, 22.02737428984429 49.97123385827699, 22.02651545821884 49.97106989958695, 22.02569628367505 49.97083664462004, 22.02493021978724 49.97053792439073, 22.02422984719558 49.97017864504384, 22.02360666690854 49.96976470721942, 22.02307091139718 49.96930290908043, 22.022631376587 49.96880083460108, 22.02229527750536 49.96826672895567, 22.0220681299498 49.96770936305939, 22.02195366011129 49.96713788949032, 22.02195374362348 49.96656169216217, 22.02206837502381 49.96599023221882, 22.02229566811083 49.96543289268272, 22.02263188717433 49.9648988244077, 22.02307150856871 49.96439679586459, 22.02360731160311 49.96393504922293, 22.02423049724355 49.96352116508851, 22.02493083266879 49.96316193811241, 22.02569681930143 49.9628632655091, 22.02651588155458 49.96263005030814, 22.02737457319889 49.96246612092293, 22.02825879796939 49.96237416835184, 22.02915404080161 49.96235570203903, 22.0300456059147 49.96241102511659, 22.03091885784884 49.96253922943255, 22.03175946151661 49.96273821044633, 22.03255361734374 49.96300470174786, 22.03328828765405 49.96333432863624, 22.03395141059465 49.96372167988165, 22.03453209809874 49.96416039649684, 22.03502081464161 49.96464327606591, 22.03540953385622 49.96516239092287, 22.0356918704341 49.9657092182449, 22.03586318513861 49.9662747799297, 22.03592066119539 49.96684978996405))",0.0,0.0,0.0,0.0,0.0,0.0,865.0,146.66666666666666,634.6666666666666,83.66666666666667,415.3333333333333,449.6666666666667,71.33333333333333,312.6666666666667,31.333333333333332,75.33333333333333,322.0,52.333333333333336,110.24804338333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4999,inpost,POINT (20.47679 51.44768),"POLYGON ((20.48400501705936 51.4476797785894, 20.48394587198504 51.44825479567874, 20.48376922327908 51.44882037806759, 20.48347796738166 51.44936723838849, 20.48307688313817 51.44988639638066, 20.48257255356418 51.45036932639984, 20.4819732579342 51.45080809748004, 20.48128883595436 51.45119550364278, 20.48053052624126 51.45152518230865, 20.4797107817564 51.45179171886103, 20.47884306522838 51.45199073563911, 20.47794162792864 51.4521189638935, 20.47702127544424 51.45217429751775, 20.476097124308 51.45215582767003, 20.47518435349948 51.45206385771365, 20.4742979549158 51.45189989822996, 20.47345248692864 51.4516666421861, 20.47266183509199 51.45136792066702, 20.47193898394594 51.4510086399019, 20.47129580367624 51.45059470062358, 20.47074285514147 51.45013290109013, 20.47028921647352 51.449630825367, 20.46994233409795 51.44909671870983, 20.46970790061496 51.44853935209999, 20.46958976153645 51.44796787816225, 20.46958985239666 51.44739168083436, 20.46970816725237 51.44682022126023, 20.46994275907175 51.44626288243811, 20.47028977198607 51.44572881517517, 20.47074350485652 51.44522678787596, 20.47129650509576 51.44476504262872, 20.47193969118989 51.44435115994803, 20.47266250189935 51.44399193438986, 20.47345306968336 51.44369326307599, 20.47429841549972 51.44346004895165, 20.47518466178568 51.44329612035981, 20.47609726013141 51.44320416824696, 20.47702122992061 51.44318570202734, 20.47794140403567 51.4432410248269, 20.47884267761098 51.44336922851187, 20.47971025576873 51.44356820858292, 20.48052989628832 51.44383469869163, 20.48128814324155 51.44416432421512, 20.48197254777205 51.44455167401281, 20.48257187240458 51.44499038919215, 20.48307627553597 51.44547326743115, 20.48347747308028 51.44599238115076, 20.4837688746109 51.44653920760263, 20.48394569175655 51.44710476874134, 20.48400501705936 51.4476797785894))",0.0,0.0,0.0,0.0,0.0,0.0,1075.6666666666667,165.66666666666666,779.0,131.0,522.6666666666666,553.0,87.0,390.3333333333333,45.333333333333336,78.66666666666667,388.6666666666667,85.66666666666667,104.35476866,91.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,17.0,0.0
5000,inpost,POINT (16.52053 52.35372),"POLYGON ((16.52789201535323 52.35371977125969, 16.52783166830505 52.3542947884687, 16.52765142341487 52.35486037120912, 16.52735423594865 52.35540723209051, 16.52694498195467 52.35592639081543, 16.52643037844519 52.35640932169166, 16.5258188732948 52.35684809369719, 16.52512050665103 52.35723550079299, 16.52434674612457 52.35756518033859, 16.52351029846207 52.35783171765985, 16.52262490079575 52.35803073504564, 16.52170509490449 52.35815896370678, 16.52076598820435 52.35821429751023, 16.51982300540856 52.35819582760244, 16.51889163495267 52.35810385735065, 16.51798717436839 52.35793989735554, 16.517124478807 52.35770664061769, 16.51631771686089 52.35740791826748, 16.51558013770919 52.35704863658847, 16.51492385342469 52.35663469637326, 16.51435964002574 52.35617289594124, 16.51389676054428 52.35567081941662, 16.5135428130147 52.35513671210748, 16.51330360587361 52.35457934503784, 16.51318306280612 52.3540078708625, 16.51318315858669 52.35343167353482, 16.51330388695027 52.35286021419862, 16.51354326100216 52.35230287583661, 16.51389734613955 52.35176880922581, 16.51436032492488 52.35126678272818, 16.51492459282827 52.35080503837951, 16.5155808832526 52.35039115663557, 16.51631841977795 52.35003193199112, 16.5171250931197 52.34973326150815, 16.51798765989436 52.34950004807755, 16.51889195993354 52.34933611999696, 16.51982314858723 52.34924416817941, 16.52076594021547 52.34922570201982, 16.52170485888702 52.34928102464023, 16.52262449218767 52.34940922791861, 16.52350974399053 52.34960820738218, 16.52434608205772 52.34987469672225, 16.52511977642566 52.35020432136622, 16.52581812467515 52.35059167023102, 16.52642966039868 52.35103038448509, 16.52694434144892 52.35151326186699, 16.52735371487931 52.35203237485373, 16.52765105586523 52.35257920074486, 16.52783147831663 52.35314476153166, 16.52789201535323 52.35371977125969))",0.0,0.0,0.0,0.0,0.0,0.0,1574.5,256.75,1127.0,190.75,745.75,828.75,129.0,546.25,70.5,127.75,580.75,120.25,105.86828604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5003,inpost,POINT (18.99674 49.9121),"POLYGON ((19.00372272178901 49.9120997903711, 19.00366547631335 49.91267480726806, 19.00349451066571 49.91324038909178, 19.00321262831603 49.91378724851175, 19.00282445449498 49.91430640532612, 19.00233636046179 49.91478933396766, 19.00175635905482 49.9152281035605, 19.00109397322916 49.91561550822347, 19.0003600797327 49.91594518547527, 18.99956673048472 49.91621172079179, 18.99872695459158 49.91641073659309, 18.99785454425654 49.91653896419367, 18.9969638281089 49.91659429752986, 18.99606943568783 49.91657582777869, 18.99518605696367 49.91648385829713, 18.99432820086262 49.9163198996355, 18.99350995677725 49.91608664470713, 18.99274476299531 49.91578792452398, 18.99204518586403 49.91542864522784, 18.99142271332767 49.91501470745544, 18.99088756623645 49.91455290936636, 18.99044853052919 49.91405083493153, 18.99011281304452 49.91351672932232, 18.98988592332322 49.91295936345158, 18.98977158333356 49.9123878898957, 18.98977166658924 49.91181169256754, 18.98988616764448 49.91124023261098, 18.99011320245024 49.91068289304933, 18.99044903954823 49.91014882473809, 18.99088816157374 49.90964679615046, 18.99142335604203 49.90918504945891, 18.99204583391535 49.90877116527246, 18.99274537399437 49.90841193824562, 18.99351049075843 49.90811326559616, 18.99432862289807 49.90788005035669, 18.99518633944793 49.90771612094309, 18.99606956014353 49.90762416835559, 18.99696378639536 49.90760570203944, 18.99785433910225 49.90766102512696, 18.99872659941574 49.9077892294655, 18.99956624851947 49.90798821051301, 19.00035950250354 49.90825470185722, 19.0010933384928 49.90858432879445, 19.00175570832953 49.90897168009166, 19.0023357363117 49.90941039675824, 19.00282389774592 49.90989327637491, 19.0032121753851 49.91041239127257, 19.00349419117924 49.91095921862574, 19.00366531116905 49.91152478033008, 19.00372272178901 49.9120997903711))",0.0,0.0,0.0,0.0,0.0,0.0,2047.0,305.6666666666667,1403.6666666666667,337.6666666666667,965.0,1082.0,155.66666666666666,680.3333333333334,129.0,150.0,723.3333333333334,208.66666666666666,108.92877291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5007,inpost,POINT (21.0178 52.10939),"POLYGON ((21.02512160713859 52.10938977326555, 21.02506159049141 52.10996479044182, 21.02488233414488 52.11053037308602, 21.02458677719491 52.11107723381403, 21.02417976897022 52.11159639233842, 21.0236679896492 52.11207932298012, 21.02305984076037 52.11251809473241, 21.0223653073522 52.11290550157286, 21.02159579408736 52.11323518087772, 21.02076393794958 52.11350171798856, 21.01988340064022 52.11370073520804, 21.01896864408043 52.11382896375788, 21.0180346927163 52.11388429751229, 21.01709688654511 52.11386582762094, 21.01617062893581 52.11377385744998, 21.01527113340399 52.11360989759483, 21.01441317351903 52.11337664104692, 21.01361084006879 52.11307791892416, 21.01287730948578 52.11271863749523, 21.01222462735059 52.1123046975364, 21.01166351053652 52.11184289735029, 21.0112031712487 52.11134082104502, 21.01085116584618 52.11080671391431, 21.01061327092382 52.11024934697048, 21.01049338867828 52.10967787286017, 21.01049348309782 52.10910167553244, 21.01061354800643 52.10853021613112, 21.01085160746781 52.10797287764318, 21.01120374852276 52.10743881085393, 21.01166418570337 52.10693678413694, 21.01222535624737 52.10647503954236, 21.01287804443515 52.10606115754205, 21.01361153299751 52.10570193264756, 21.01441377910245 52.1054032619372, 21.01527161203073 52.10517004831677, 21.01617094929876 52.10500612009626, 21.01709702768924 52.10491416819789, 21.01803464540933 52.10489570202188, 21.01896841141673 52.10495102469132, 21.01988299783838 52.10507922808097, 21.02076339135699 52.10527820771077, 21.02159513945678 52.1055446972612, 21.0223645875032 52.10587432214586, 21.02305910277848 52.10626167126595, 21.02366728180601 52.10670038577324, 21.02417913756595 52.10718326338969, 21.02458626352987 52.10770237657699, 21.02488197181806 52.10824920262156, 21.02506140320269 52.10881476350467, 21.02512160713859 52.10938977326555))",0.0,0.0,0.0,0.0,0.0,0.0,494.6666666666667,82.33333333333333,362.0,50.333333333333336,242.0,252.66666666666666,41.0,180.0,21.0,41.333333333333336,182.0,29.333333333333332,103.93671612333334,0.0,1.0,0.0,30.0,1.0,0.0,13.0,35.0,33.0,0.0
5008,inpost,POINT (19.16936 50.32007),"POLYGON ((19.17640247489306 50.32006978731548, 19.17634474076577 50.32064480426234, 19.17617231325186 50.32121038623263, 19.1758880197371 50.32175724588625, 19.17549652496737 50.3222764030061, 19.17500425467259 50.32275933200494, 19.17441929022679 50.32319810198351, 19.17375123606284 50.32358550703546, 19.17301106201169 50.32391518465401, 19.17221092315188 50.32418172029106, 19.17136396012931 50.3243807363457, 19.17048408323195 50.32450896411583, 19.16958574377535 50.32456429752673, 19.16868369656635 50.32454582775052, 19.16779275736141 50.32445385814582, 19.1669275593197 50.32428989927098, 19.16610231246775 50.3240566440533, 19.16533057014235 50.32375792352368, 19.16462500626151 50.32339864384656, 19.16399720709284 50.3229847056836, 19.16345748094664 50.32252290721989, 19.16301468892268 50.32202083245095, 19.16267609948897 50.32148672656995, 19.16244726927543 50.32092936050751, 19.16233195203048 50.3203578868526, 19.16233203722254 50.31978168952451, 19.16244751927919 50.31921022966714, 19.16267649795161 50.31865289029727, 19.16301520978066 50.31811882225792, 19.16345809013049 50.31761679400444, 19.16399786475568 50.31715504768747, 19.16462566938543 50.31674116389155, 19.16533119535223 50.31638193724563, 19.16610285886845 50.31608326494256, 19.16692799117099 50.31585004999229, 19.16779304641579 50.31568612079182, 19.16868382391669 50.31559416832742, 19.16958570109162 50.31557570203631, 19.1704838733061 50.31563102504914, 19.17136359669266 50.31575922921817, 19.17221042997692 50.31595821001243, 19.17301047135713 50.31622470103623, 19.17375058656356 50.3165543276068, 19.17441862436671 50.3169416785151, 19.1750036160058 50.31738039479595, 19.17549595526924 50.31786327405532, 19.17588755627174 50.31838238864745, 19.17617198633467 50.31892921576686, 19.17634457178049 50.31949477732451, 19.17640247489306 50.32006978731548))",0.0,0.0,0.0,0.0,0.0,0.0,6537.25,765.5,5256.5,515.25,3187.0,3350.25,372.75,2607.25,207.0,392.75,2649.25,308.25,105.31962773250001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5010,inpost,POINT (20.58261 50.88106),"POLYGON ((20.5897369262416 50.88105978302702, 20.58967850150729 50.8816348000439, 20.58950400790333 50.88220038221989, 20.58921630661528 50.88274724220145, 20.58882011823615 50.88326639975001, 20.58832194548045 50.88374932925028, 20.58772996658566 50.88418809977026, 20.58705390114008 50.88457550536811, 20.58630485053262 50.88490518350137, 20.58549511564133 50.88517171958826, 20.58463799475603 50.88537073599844, 20.58374756505951 50.88549896400657, 20.58283845126586 50.88555429752231, 20.581925585229 50.88553582771096, 20.58102396048524 50.88544385793342, 20.58014838577837 50.88527989875935, 20.57931324163284 50.88504664313565, 20.57853224398964 50.88474792211976, 20.5778182188014 50.88438864190794, 20.57718289130019 50.88397470319682, 20.57663669340698 50.88351290420739, 20.5761885924489 50.88301082896952, 20.57584594399637 50.88247672270706, 20.5756143712311 50.8819193563756, 20.57549767281629 50.88134788258169, 20.57549776076832 50.8807716852537, 20.57561462933422 50.88020022553553, 20.57584635536799 50.87964288643486, 20.57618913018108 50.87910881877706, 20.57663732232653 50.87860679099258, 20.57718357026929 50.87814504520133, 20.57781890340851 50.87773116195348, 20.57853288945442 50.87737193584213, 20.57931380573525 50.87707326402522, 20.58014883162032 50.87684004948085, 20.5810242589041 50.8766761205795, 20.5819257167051 50.87658416828787, 20.58283840719931 50.8765657020319, 20.58374734833271 50.87662102493991, 20.58463761954514 50.87674922887106, 20.58549460648901 50.87694820930989, 20.58630424074266 50.87721469988396, 20.587053230599 50.87754432593994, 20.58772927915374 50.87793167630243, 20.58832128612281 50.87837039204194, 20.58881953008154 50.87885327079983, 20.58921582813506 50.87937238496317, 20.58950367039502 50.87991921175452, 20.5896783270474 50.88048477310627, 20.5897369262416 50.88105978302702))",2.0,0.0,0.0,0.0,0.0,0.0,4443.5,712.0,3465.5,266.25,2116.25,2327.25,355.75,1650.25,111.0,357.0,1815.25,156.0,102.9744564875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
