grid_index,geometry,dhl,dpd,inpost,poczta,ruch,ups,tot,tot_0_14,tot_15_64,tot_65__,tot_male,tot_fem,male_0_14,male_15_64,male_65__,fem_0_14,fem_15_64,fem_65__,fem_ratio,buildings,shops,parks,forests,schools,railways,cycleways,parkings,crossings,city,buildings_binary,shops_binary,parks_binary,schools_binary,railways_binary,cycleways_binary,totlog,tot_0_14log,tot_15_64log,tot_65__log,tot_malelog,tot_femlog,male_0_14log,male_15_64log,male_65__log,fem_0_14log,fem_15_64log,fem_65__log
66451,"POLYGON ((16.96182896451687 52.30838152654812, 16.94722421522804 52.30923891980616, 16.94862723527299 52.31817856699044, 16.96323488708462 52.31732097611858, 16.96182896451687 52.30838152654812))",0.0,0.0,0.0,0.0,0.0,0.0,178,32,131,15,92,86,20,67,5,12,64,10,93.47826086,4,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,Poznan,more_buildings,few_shops,few_parks,more_schools,few_railways,few_cycleways,5.187385805840755,3.4965075614664802,4.882801922586371,2.772588722239781,4.532599493153256,4.465908118654584,3.044522437723423,4.219507705176107,1.791759469228055,2.5649493574615367,4.174387269895637,2.3978952727983707
66479,"POLYGON ((16.96323488708462 52.31732097611858, 16.94862723527299 52.31817856699044, 16.95003094691566 52.32711818107717, 16.96464150566958 52.32626039250974, 16.96323488708462 52.31732097611858))",0.0,0.0,0.0,0.0,0.0,0.0,115,17,82,16,67,48,13,46,8,4,36,8,71.64179104,25,0.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,Poznan,more_buildings,few_shops,few_parks,few_schools,more_railways,few_cycleways,4.7535901911063645,2.8903717578961645,4.418840607796598,2.833213344056216,4.219507705176107,3.8918202981106265,2.6390573296152584,3.8501476017100584,2.1972245773362196,1.6094379124341003,3.6109179126442243,2.1972245773362196
66480,"POLYGON ((16.97874599930618 52.41565274167766, 16.96410631259926 52.41651251581236, 16.96551768429556 52.42545176927461, 16.98016029142341 52.42459179593055, 16.97874599930618 52.41565274167766))",5.0,0.0,3.0,5.0,1.0,0.0,3026,478,2247,301,1455,1571,249,1109,97,229,1138,204,107.97250859,2,0.0,1.0,0.0,8.0,33.0,9.0,14.0,55.0,Poznan,more_buildings,few_shops,more_parks,more_schools,more_railways,more_cycleways,8.01532730902172,6.171700597410915,7.717796211013582,5.71042701737487,7.283448228756631,7.360103972989152,5.521460917862246,7.01211529430638,4.584967478670572,5.438079308923196,7.037905963447182,5.3230099791384085
66495,"POLYGON ((16.96604881786922 52.33519977565049, 16.95143535357788 52.3360577629956, 16.95284045440656 52.34499731090236, 16.96745682714895 52.34413912557093, 16.96604881786922 52.33519977565049))",0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Poznan,few_buildings,few_shops,few_parks,few_schools,few_railways,few_cycleways,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66496,"POLYGON ((16.97591951570708 52.39777453469717, 16.96128566535217 52.39863391081332, 16.96269563982404 52.40757322905259, 16.9773324076068 52.40671365399382, 16.97591951570708 52.39777453469717))",2.0,0.0,2.0,1.0,0.0,0.0,2086,415,1520,151,984,1102,207,725,52,208,795,99,111.99186991,9,0.0,1.0,8.0,3.0,4.0,27.0,77.0,56.0,Poznan,more_buildings,few_shops,more_parks,more_schools,more_railways,more_cycleways,7.643482907077201,6.030685260261263,7.327123292259293,5.0238805208462765,6.892641641172089,7.005789019253503,5.337538079701318,6.587550014824796,3.970291913552122,5.342334251964811,6.679599185844383,4.605170185988092
66518,"POLYGON ((16.98157528445384 52.43353081763055, 16.96692975397795 52.43439098939342, 16.96834252356944 52.44333017797093, 16.98299097746369 52.44246980673183, 16.98157528445384 52.43353081763055))",0.0,0.0,0.0,0.0,0.0,0.0,16,0,10,5,9,7,0,7,0,0,3,3,77.77777777,0,0.0,0.0,13.0,0.0,18.0,21.0,1.0,12.0,Poznan,few_buildings,few_shops,few_parks,few_schools,more_railways,more_cycleways,2.833213344056216,0.0,2.3978952727983707,1.791759469228055,2.302585092994046,2.0794415416798357,0.0,2.0794415416798357,0.0,0.0,1.3862943611198906,1.3862943611198906
66530,"POLYGON ((16.97168503239705 52.37095697832429, 16.95705992682896 52.37181575843695, 16.9584678093883 52.38075517548497, 16.9730958279024 52.37989619682921, 16.97168503239705 52.37095697832429))",2.0,1.0,3.0,2.0,1.0,1.0,8451,980,6724,747,4104,4347,498,3270,336,482,3454,411,105.92105263,5,0.0,0.0,3.0,8.0,6.0,4.0,165.0,47.0,Poznan,more_buildings,few_shops,few_parks,more_schools,more_railways,more_cycleways,9.042158378735948,6.8885724595653635,8.81358720447004,6.617402977974478,8.31996102188653,8.3774712482411,6.212606095751519,8.092851027538384,5.820082930352362,6.180016653652572,8.14757773620177,6.021023349349527
66546,"POLYGON ((16.9688655325326 52.35307844312399, 16.95424624984951 52.35393682657453, 16.95565274047969 52.36287630909287, 16.97027493316693 52.3620177264664, 16.9688655325326 52.35307844312399))",0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,Poznan,more_buildings,few_shops,few_parks,few_schools,more_railways,few_cycleways,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66576,"POLYGON ((16.9730958279024 52.37989619682921, 16.9584678093883 52.38075517548497, 16.95987638873204 52.3896945593177, 16.97450732315387 52.38883538201091, 16.9730958279024 52.37989619682921))",2.0,1.0,6.0,4.0,1.0,0.0,12046,1502,9133,1411,5770,6276,799,4373,598,703,4760,813,108.76949740000002,17,0.0,1.0,1.0,19.0,7.0,54.0,337.0,101.0,Poznan,more_buildings,few_shops,more_parks,more_schools,more_railways,more_cycleways,9.396570945266852,7.315218389752975,9.119758993744945,7.252762418053187,8.660600654710967,8.744647438317532,6.684611727667927,8.383433201236713,6.395261598115449,6.556778356158042,8.46821300919452,6.70196036600254
66592,"POLYGON ((16.97027493316693 52.3620177264664, 16.95565274047969 52.36287630909287, 16.95705992682896 52.37181575843695, 16.97168503239705 52.37095697832429, 16.97027493316693 52.3620177264664))",0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,10.0,0.0,17.0,0.0,23.0,3.0,Poznan,few_buildings,few_shops,few_parks,few_schools,more_railways,few_cycleways,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66632,"POLYGON ((16.98016029142341 52.42459179593055, 16.96551768429556 52.42545176927461, 16.96692975397795 52.43439098939342, 16.98157528445384 52.43353081763055, 16.98016029142341 52.42459179593055))",1.0,1.0,1.0,2.0,0.0,1.0,401,53,307,41,187,214,19,152,16,34,155,25,114.43850267,2,0.0,1.0,4.0,0.0,16.0,33.0,21.0,59.0,Poznan,more_buildings,few_shops,more_parks,few_schools,more_railways,more_cycleways,5.996452088619021,3.9889840465642745,5.730099782973574,3.7376696182833684,5.236441962829949,5.3706380281276624,2.995732273553991,5.030437921392435,2.833213344056216,3.5553480614894135,5.049856007249537,3.258096538021482
66633,"POLYGON ((16.98299097746369 52.44246980673183, 16.96834252356944 52.44333017797093, 16.96975599511894 52.45226933411305, 16.98440737246056 52.45140876323879, 16.98299097746369 52.44246980673183))",0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,5.0,0.0,1.0,0.0,9.0,1.0,Poznan,few_buildings,few_shops,few_parks,few_schools,more_railways,few_cycleways,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66649,"POLYGON ((16.98724227056778 52.46928657838672, 16.97258503745534 52.4701475479581, 16.97400061221845 52.47908660656888, 16.98866077324266 52.47822543785984, 16.98724227056778 52.46928657838672))",2.0,0.0,1.0,2.0,0.0,0.0,1208,201,885,122,566,642,99,428,39,102,457,83,113.42756183,2,0.0,0.0,4.0,1.0,4.0,0.0,1.0,20.0,Poznan,more_buildings,few_shops,few_parks,more_schools,more_railways,few_cycleways,7.097548850614793,5.308267697401205,6.786716950605081,4.812184355372417,6.340359303727752,6.466144724237619,4.605170185988092,6.061456918928017,3.6888794541139363,4.634728988229636,6.126869184114185,4.430816798843313
66662,"POLYGON ((16.98582446998243 52.46034768713066, 16.97117016622161 52.46120845774855, 16.97258503745534 52.4701475479581, 16.98724227056778 52.46928657838672, 16.98582446998243 52.46034768713066))",2.0,1.0,1.0,3.0,0.0,0.0,672,88,495,89,340,332,49,254,37,39,241,52,97.64705882,25,0.0,0.0,6.0,1.0,4.0,0.0,6.0,14.0,Poznan,more_buildings,few_shops,few_parks,more_schools,more_railways,few_cycleways,6.511745329644728,4.48863636973214,6.206575926724928,4.499809670330265,5.831882477283517,5.808142489980444,3.912023005428146,5.541263545158426,3.6375861597263857,3.6888794541139363,5.488937726156687,3.970291913552122
66857,"POLYGON ((16.99196865047789 52.40585228002018, 16.9773324076068 52.40671365399382, 16.97874599930618 52.41565274167766, 16.99338516210653 52.41479116808698, 16.99196865047789 52.40585228002018))",1.0,0.0,2.0,3.0,1.0,0.0,3822,449,2760,613,1830,1992,230,1369,231,219,1391,382,108.85245901,69,1.0,0.0,7.0,5.0,2.0,9.0,22.0,34.0,Poznan,more_buildings,more_shops,few_parks,more_schools,more_railways,more_cycleways,8.248790733696413,6.1092475827643655,7.923348211930154,6.419994928147142,7.5126175446745105,7.597396320212795,5.442417710521793,7.222566018822171,5.44673737166631,5.393627546352362,7.238496840894365,5.948034989180646
66869,"POLYGON ((16.9806617609917 52.33433999301398, 16.96604881786922 52.33519977565049, 16.96745682714895 52.34413912557093, 16.9820726782613 52.34327914438337, 16.9806617609917 52.33433999301398))",0.0,0.0,0.0,1.0,0.0,0.0,403,87,283,33,191,212,43,137,11,44,146,22,110.99476439,55,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,Poznan,more_buildings,few_shops,few_parks,few_schools,more_railways,few_cycleways,6.0014148779611505,4.477336814478207,5.648974238161206,3.5263605246161616,5.2574953720277815,5.3612921657094255,3.784189633918261,4.927253685157205,2.4849066497880004,3.8066624897703196,4.990432586778736,3.1354942159291497
66870,"POLYGON ((16.9820726782613 52.34327914438337, 16.96745682714895 52.34413912557093, 16.9688655325326 52.35307844312399, 16.98348429165624 52.35221826322734, 16.9820726782613 52.34327914438337))",0.0,0.0,0.0,0.0,0.0,0.0,84,16,59,9,35,49,5,27,3,11,32,6,140.0,13,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,Poznan,more_buildings,few_shops,few_parks,few_schools,more_railways,few_cycleways,4.442651256490317,2.833213344056216,4.0943445622221,2.302585092994046,3.58351893845611,3.912023005428146,1.791759469228055,3.332204510175204,1.3862943611198906,2.4849066497880004,3.4965075614664802,1.9459101490553132
66898,"POLYGON ((16.97643319259312 52.30752233876722, 16.96182896451687 52.30838152654812, 16.96323488708462 52.31732097611858, 16.9778420201566 52.31646159021042, 16.97643319259312 52.30752233876722))",1.0,0.0,1.0,1.0,0.0,0.0,3127,450,2418,259,1541,1586,226,1202,113,224,1216,146,102.9201817,2,0.0,2.0,1.0,3.0,0.0,0.0,6.0,5.0,Poznan,more_buildings,few_shops,more_parks,more_schools,few_railways,few_cycleways,8.048149101665201,6.111467339502679,7.791109510610028,5.560681631015528,7.340835554123275,7.369600720526409,5.424950017481403,7.0925737159746784,4.736198448394496,5.41610040220442,7.104144092987527,4.990432586778736
66899,"POLYGON ((16.98630961348052 52.37009640063546, 16.97168503239705 52.37095697832429, 16.9730958279024 52.37989619682921, 16.98772332293727 52.37903542005706, 16.98630961348052 52.37009640063546))",0.0,0.0,2.0,0.0,0.0,0.0,43,4,38,1,24,19,0,23,0,3,15,0,79.16666666,1,0.0,0.0,1.0,1.0,42.0,3.0,20.0,35.0,Poznan,more_buildings,few_shops,few_parks,more_schools,more_railways,more_cycleways,3.784189633918261,1.6094379124341003,3.6635616461296463,0.6931471805599453,3.2188758248682006,2.995732273553991,0.0,3.1780538303479458,0.0,1.3862943611198906,2.772588722239781,0.0
66980,"POLYGON ((16.98772332293727 52.37903542005706, 16.9730958279024 52.37989619682921, 16.97450732315387 52.38883538201091, 16.98913773216407 52.38797440599699, 16.98772332293727 52.37903542005706))",0.0,0.0,4.0,3.0,2.0,0.0,7765,942,5460,1363,3554,4211,486,2487,581,456,2973,782,118.48621271,13,0.0,1.0,3.0,6.0,19.0,15.0,225.0,66.0,Poznan,more_buildings,few_shops,more_parks,more_schools,more_railways,more_cycleways,8.957510510291613,6.849066282633458,8.605387202152153,7.218176838403408,8.176110342237342,8.345692873253865,6.18826412308259,7.81923445385907,6.366470447731438,6.124683390894205,7.9976631270201,6.663132695990803
67011,"POLYGON ((16.97925154229009 52.32540080829116, 16.96464150566958 52.32626039250974, 16.96604881786922 52.33519977565049, 16.9806617609917 52.33433999301398, 16.97925154229009 52.32540080829116))",0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Poznan,few_buildings,few_shops,few_parks,few_schools,few_railways,few_cycleways,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67025,"POLYGON ((16.99480237413903 52.42373002346297, 16.98016029142341 52.42459179593055, 16.98157528445384 52.43353081763055, 16.99622028862311 52.43266884525362, 16.99480237413903 52.42373002346297))",0.0,0.0,0.0,0.0,0.0,0.0,602,100,447,55,309,293,59,225,25,41,222,30,94.82200647,1,0.0,0.0,6.0,0.0,8.0,4.0,17.0,12.0,Poznan,more_buildings,few_shops,few_parks,few_schools,more_railways,more_cycleways,6.401917196727186,4.61512051684126,6.104793232414985,4.02535169073515,5.736572297479192,5.683579767338681,4.0943445622221,5.420534999272286,3.258096538021482,3.7376696182833684,5.407171771460119,3.4339872044851463
67033,"POLYGON ((16.99055284161462 52.39691336023199, 16.97591951570708 52.39777453469717, 16.9773324076068 52.40671365399382, 16.99196865047789 52.40585228002018, 16.99055284161462 52.39691336023199))",0.0,0.0,0.0,0.0,0.0,0.0,166,24,121,21,84,82,16,56,12,8,65,9,97.61904761,1,0.0,0.0,19.0,6.0,10.0,22.0,40.0,43.0,Poznan,more_buildings,few_shops,few_parks,more_schools,more_railways,more_cycleways,5.117993812416755,3.2188758248682006,4.804021044733257,3.091042453358316,4.442651256490317,4.418840607796598,2.833213344056216,4.04305126783455,2.5649493574615367,2.1972245773362196,4.189654742026425,2.302585092994046
67034,"POLYGON ((16.99338516210653 52.41479116808698, 16.97874599930618 52.41565274167766, 16.98016029142341 52.42459179593055, 16.99480237413903 52.42373002346297, 16.99338516210653 52.41479116808698))",0.0,0.0,0.0,0.0,0.0,0.0,512,68,399,45,243,269,32,196,15,36,203,30,110.69958847,0,0.0,0.0,1.0,1.0,32.0,0.0,3.0,9.0,Poznan,few_buildings,few_shops,few_parks,more_schools,more_railways,few_cycleways,6.240275845170769,4.23410650459726,5.991464547107982,3.828641396489095,5.497168225293202,5.598421958998375,3.4965075614664802,5.2832037287379885,2.772588722239781,3.6109179126442243,5.318119993844216,3.4339872044851463
67058,"POLYGON ((16.98489660321802 52.36115734865159, 16.97027493316693 52.3620177264664, 16.97168503239705 52.37095697832429, 16.98630961348052 52.37009640063546, 16.98489660321802 52.36115734865159))",0.0,0.0,0.0,0.0,0.0,0.0,51,10,36,5,24,27,6,17,0,4,19,4,112.5,1,0.0,0.0,8.0,0.0,60.0,0.0,3.0,11.0,Poznan,more_buildings,few_shops,few_parks,few_schools,more_railways,few_cycleways,3.9512437185814275,2.3978952727983707,3.6109179126442243,1.791759469228055,3.2188758248682006,3.332204510175204,1.9459101490553132,2.8903717578961645,0.0,1.6094379124341003,2.995732273553991,1.6094379124341003
67075,"POLYGON ((16.98913773216407 52.38797440599699, 16.97450732315387 52.38883538201091, 16.97591951570708 52.39777453469717, 16.99055284161462 52.39691336023199, 16.98913773216407 52.38797440599699))",2.0,1.0,4.0,5.0,2.0,0.0,9381,1087,7085,1209,4496,4885,566,3397,533,521,3688,676,108.65213523,114,0.0,1.0,8.0,16.0,16.0,30.0,256.0,76.0,Poznan,more_buildings,few_shops,more_parks,more_schools,more_railways,more_cycleways,9.146548238888403,6.992096427415888,8.865876285425417,7.098375638590786,8.411165786770708,8.494129251817686,6.340359303727752,8.130942302231878,6.280395838960195,6.257667587882639,8.213110697596676,6.517671272912275
67087,"POLYGON ((16.98348429165624 52.35221826322734, 16.9688655325326 52.35307844312399, 16.97027493316693 52.3620177264664, 16.98489660321802 52.36115734865159, 16.98348429165624 52.35221826322734))",0.0,1.0,0.0,0.0,0.0,0.0,349,62,262,25,174,175,28,135,11,34,127,14,100.57471264,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Poznan,more_buildings,few_shops,few_parks,few_schools,few_railways,few_cycleways,5.857933154483459,4.143134726391533,5.572154032177765,3.258096538021482,5.1647859739235145,5.170483995038151,3.367295829986474,4.912654885736052,2.4849066497880004,3.5553480614894135,4.852030263919617,2.70805020110221
67111,"POLYGON ((16.99622028862311 52.43266884525362, 16.98157528445384 52.43353081763055, 16.98299097746369 52.44246980673183, 16.99763890458523 52.44160763431192, 16.99622028862311 52.43266884525362))",0.0,0.0,0.0,0.0,0.0,0.0,457,63,364,30,220,237,29,179,12,34,185,18,107.72727272,0,0.0,0.0,7.0,2.0,20.0,8.0,14.0,9.0,Poznan,few_buildings,few_shops,few_parks,more_schools,more_railways,more_cycleways,6.126869184114185,4.1588830833596715,5.8998973535824915,3.4339872044851463,5.3981627015177525,5.472270673671475,3.4011973816621555,5.19295685089021,2.5649493574615367,3.5553480614894135,5.225746673713202,2.9444389791664403
67131,"POLYGON ((16.97502506200104 52.29858305403232, 16.96042373596908 52.29944204379351, 16.96182896451687 52.30838152654812, 16.97643319259312 52.30752233876722, 16.97502506200104 52.29858305403232))",0.0,0.0,0.0,0.0,0.0,0.0,270,42,192,36,127,143,29,86,12,13,106,24,112.59842519,3,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,Poznan,more_buildings,few_shops,more_parks,few_schools,few_railways,few_cycleways,5.602118820879701,3.7612001156935624,5.262690188904886,3.6109179126442243,4.852030263919617,4.969813299576001,3.4011973816621555,4.465908118654584,2.5649493574615367,2.6390573296152584,4.672828834461906,3.2188758248682006
67132,"POLYGON ((16.9778420201566 52.31646159021042, 16.96323488708462 52.31732097611858, 16.96464150566958 52.32626039250974, 16.97925154229009 52.32540080829116, 16.9778420201566 52.31646159021042))",0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,Poznan,few_buildings,few_shops,few_parks,few_schools,more_railways,few_cycleways,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67440,"POLYGON ((17.00944392951294 52.42286645110556, 16.99480237413903 52.42373002346297, 16.99622028862311 52.43266884525362, 17.01086476494356 52.43180507331922, 17.00944392951294 52.42286645110556))",0.0,0.0,0.0,0.0,0.0,0.0,6,0,4,3,3,3,0,0,0,0,0,3,100.0,0,0.0,0.0,7.0,0.0,4.0,2.0,3.0,17.0,Poznan,few_buildings,few_shops,few_parks,few_schools,more_railways,more_cycleways,1.9459101490553132,0.0,1.6094379124341003,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,1.3862943611198906
67452,"POLYGON ((17.00660436836765 52.40498910821273, 16.99196865047789 52.40585228002018, 16.99338516210653 52.41479116808698, 17.00802379799029 52.41392779607138, 17.00660436836765 52.40498910821273))",1.0,0.0,0.0,2.0,0.0,0.0,1369,198,1005,166,643,726,109,471,63,89,534,103,112.90824261,1,0.0,0.0,8.0,0.0,16.0,6.0,30.0,20.0,Poznan,more_buildings,few_shops,few_parks,few_schools,more_railways,more_cycleways,7.222566018822171,5.293304824724492,6.913737350659685,5.117993812416755,6.467698726104354,6.588926477533519,4.700480365792417,6.156978985585555,4.1588830833596715,4.499809670330265,6.282266746896006,4.6443908991413725
67464,"POLYGON ((17.01086476494356 52.43180507331922, 16.99622028862311 52.43266884525362, 16.99763890458523 52.44160763431192, 17.01228630482114 52.44074366269145, 17.01086476494356 52.43180507331922))",0.0,0.0,0.0,0.0,0.0,0.0,104,17,81,6,50,54,6,43,3,11,38,5,108.0,0,0.0,0.0,12.0,0.0,35.0,0.0,10.0,5.0,Poznan,few_buildings,few_shops,few_parks,few_schools,more_railways,few_cycleways,4.653960350157523,2.8903717578961645,4.406719247264253,1.9459101490553132,3.9318256327243257,4.007333185232471,1.9459101490553132,3.784189633918261,1.3862943611198906,2.4849066497880004,3.6635616461296463,1.791759469228055
67522,"POLYGON ((17.00802379799029 52.41392779607138, 16.99338516210653 52.41479116808698, 16.99480237413903 52.42373002346297, 17.00944392951294 52.42286645110556, 17.00802379799029 52.41392779607138))",0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,Poznan,few_buildings,few_shops,few_parks,few_schools,more_railways,few_cycleways,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67532,"POLYGON ((17.00235029442439 52.37817284624935, 16.98772332293727 52.37903542005706, 16.98913773216407 52.38797440599699, 17.00376761712188 52.38711163328089, 17.00235029442439 52.37817284624935))",0.0,0.0,1.0,0.0,0.0,0.0,820,116,599,105,393,427,55,291,47,61,308,58,108.65139949,8,0.0,0.0,2.0,1.0,81.0,15.0,41.0,83.0,Poznan,more_buildings,few_shops,few_parks,more_schools,more_railways,more_cycleways,6.710523109452428,4.762173934797756,6.396929655216146,4.663439094112067,5.976350909297934,6.059123195581797,4.02535169073515,5.676753802268282,3.871201010907891,4.127134385045092,5.733341276897746,4.07753744390572
67562,"POLYGON ((16.99244863006545 52.31560040937195, 16.9778420201566 52.31646159021042, 16.97925154229009 52.32540080829116, 16.9938610567527 52.32453942860339, 16.99244863006545 52.31560040937195))",0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,Poznan,few_buildings,few_shops,few_parks,few_schools,more_railways,few_cycleways,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67573,"POLYGON ((16.99668800625109 52.3424173674964, 16.9820726782613 52.34327914438337, 16.98348429165624 52.35221826322734, 16.99810252866244 52.35135628709173, 16.99668800625109 52.3424173674964))",0.0,0.0,0.0,0.0,0.0,0.0,172,20,133,19,90,82,13,70,7,7,63,12,91.11111111,53,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,Poznan,more_buildings,few_shops,few_parks,more_schools,few_railways,few_cycleways,5.153291594497779,3.044522437723423,4.897839799950911,2.995732273553991,4.51085950651685,4.418840607796598,2.6390573296152584,4.2626798770413155,2.0794415416798357,2.0794415416798357,4.1588830833596715,2.5649493574615367
67586,"POLYGON ((16.989625868683 52.29772227141748, 16.97502506200104 52.29858305403232, 16.97643319259312 52.30752233876722, 16.99103690089993 52.30666135667018, 16.989625868683 52.29772227141748))",0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,3,0,0,0,0,3,3,200.0,0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,Poznan,few_buildings,few_shops,more_parks,few_schools,few_railways,few_cycleways,1.3862943611198906,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,1.3862943611198906,1.3862943611198906
67587,"POLYGON ((16.99103690089993 52.30666135667018, 16.97643319259312 52.30752233876722, 16.9778420201566 52.31646159021042, 16.99244863006545 52.31560040937195, 16.99103690089993 52.30666135667018))",0.0,0.0,0.0,0.0,0.0,0.0,261,43,188,30,124,137,17,97,10,26,91,20,110.48387096,0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,1.0,Poznan,few_buildings,few_shops,more_parks,few_schools,more_railways,few_cycleways,5.568344503761097,3.784189633918261,5.241747015059643,3.4339872044851463,4.8283137373023015,4.927253685157205,2.8903717578961645,4.584967478670572,2.3978952727983707,3.295836866004329,4.5217885770490405,3.044522437723423
67598,"POLYGON ((16.9938610567527 52.32453942860339, 16.97925154229009 52.32540080829116, 16.9806617609917 52.33433999301398, 16.99527418296164 52.33347841436879, 16.9938610567527 52.32453942860339))",0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,Poznan,few_buildings,few_shops,few_parks,few_schools,more_railways,few_cycleways,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67613,"POLYGON ((17.00518564161768 52.39605038667645, 16.99055284161462 52.39691336023199, 16.99196865047789 52.40585228002018, 17.00660436836765 52.40498910821273, 17.00518564161768 52.39605038667645))",0.0,0.0,0.0,0.0,0.0,0.0,58,12,40,6,27,31,6,19,0,6,21,4,114.81481481,0,0.0,0.0,4.0,0.0,3.0,0.0,2.0,1.0,Poznan,few_buildings,few_shops,few_parks,few_schools,more_railways,few_cycleways,4.07753744390572,2.5649493574615367,3.713572066704308,1.9459101490553132,3.332204510175204,3.4657359027997265,1.9459101490553132,2.995732273553991,0.0,1.9459101490553132,3.091042453358316,1.6094379124341003
67626,"POLYGON ((16.98821553149856 52.28878315181201, 16.9736176263419 52.2896437368999, 16.97502506200104 52.29858305403232, 16.989625868683 52.29772227141748, 16.98821553149856 52.28878315181201))",0.0,0.0,2.0,0.0,1.0,0.0,642,162,459,21,326,316,74,244,8,88,215,13,96.93251533,29,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,Poznan,more_buildings,few_shops,few_parks,few_schools,few_railways,few_cycleways,6.466144724237619,5.093750200806762,6.131226489483141,3.091042453358316,5.7899601708972535,5.75890177387728,4.31748811353631,5.501258210544727,2.1972245773362196,4.48863636973214,5.375278407684165,2.6390573296152584
67627,"POLYGON ((17.01228630482114 52.44074366269145, 16.99763890458523 52.44160763431192, 16.99905822399326 52.45054639154078, 17.01370854821414 52.44968221917667, 17.01228630482114 52.44074366269145))",0.0,0.0,0.0,0.0,0.0,0.0,190,53,124,13,87,103,26,57,4,27,67,9,118.39080459,23,0.0,0.0,11.0,0.0,0.0,7.0,17.0,16.0,Poznan,more_buildings,few_shops,few_parks,few_schools,few_railways,more_cycleways,5.25227342804663,3.9889840465642745,4.8283137373023015,2.6390573296152584,4.477336814478207,4.6443908991413725,3.295836866004329,4.060443010546419,1.6094379124341003,3.332204510175204,4.219507705176107,2.302585092994046
67645,"POLYGON ((16.99527418296164 52.33347841436879, 16.9806617609917 52.33433999301398, 16.9820726782613 52.34327914438337, 16.99668800625109 52.3424173674964, 16.99527418296164 52.33347841436879))",1.0,0.0,1.0,0.0,0.0,0.0,514,80,370,64,252,262,40,184,28,40,186,36,103.96825396,132,0.0,0.0,1.0,4.0,7.0,2.0,4.0,20.0,Poznan,more_buildings,few_shops,few_parks,more_schools,more_railways,more_cycleways,6.244166900663736,4.394449154672439,5.916202062607435,4.174387269895637,5.53338948872752,5.572154032177765,3.713572066704308,5.220355825078324,3.367295829986474,3.713572066704308,5.231108616854587,3.6109179126442243
