buffer_index,operator,point_id,center,buffer,inpost_points,poczta_points,dhl_points,ruch_points,dpd_points,ups_points,fedex_points,TOT,TOT_0_14,TOT_15_64,TOT_65__,TOT_MALE,TOT_FEM,MALE_0_14,MALE_15_64,MALE_65__,FEM_0_14,FEM_15_64,FEM_65__,FEM_RATIO,buildings,shops,parks,forests,schools,railways,cycleways,parkings,crossings,bus_stops
1242,inpost,26179,POINT (19.92789 50.02095),"POLYGON ((19.93488853038216 50.02094978956091, 19.93483115562497 50.0215248064711, 19.93465980321714 50.02209038833368, 19.93437728295598 50.0226372478156, 19.93398823052659 50.02315640471097, 19.9334990315993 50.02363933344724, 19.93291771714466 50.02407810314237, 19.93225383167396 50.02446550790848, 19.93151827656162 50.02479518525752, 19.93072313101923 50.02506172065902, 19.92988145366261 50.02526073652749, 19.92900706793605 50.02538896417303, 19.92811433492729 50.02544429752903, 19.92721791731687 50.02542582777122, 19.92633253835369 50.02533385825701, 19.92547273983159 50.02516989953884, 19.92465264305862 50.02493664453377, 19.92388571676045 50.02463792425876, 19.92318455574375 50.0242786448616, 19.92256067396569 50.02386470698564, 19.9220243154154 50.02340290879722, 19.9215842859167 50.02290083427381, 19.92124780861326 50.02236672859254, 19.92102040550406 50.02180936267097, 19.92090580696537 50.02123788908884, 19.92090589073203 50.02066169176069, 19.92102065132485 50.02009023183042, 19.92124820040898 50.01953289231962, 19.92158479805989 50.01899882408048, 19.92202491440661 50.01849679558145, 19.92256132062476 50.01803504898921, 19.92318520777252 50.01762116490632, 19.92388633150955 50.01726193798046, 19.92465318031715 50.01696326542286, 19.92547316445732 50.01673005026007, 19.92633282257172 50.01656612090297, 19.92721804253643 50.01647416834812, 19.92811429295773 50.01645570203861, 19.92900686152261 50.0165110251063, 19.92988109630685 50.01663922939992, 19.93072264609589 50.01683821038028, 19.93151769578967 50.01710470163954, 19.93225319304186 50.01743432847955, 19.9329170624255 50.01782167967365, 19.93349840361845 50.01826039623795, 19.93398767036044 50.01874327575989, 19.93437682724515 50.01926239057652, 19.9346594817698 50.01980921786772, 19.93483098946708 50.02037477953316, 19.93488853038216 50.02094978956091))",5,2.0,2.0,1.0,0.0,0.0,0.0,4935.75,675.5,3627.5,632.75,2309.25,2626.5,349.0,1712.75,247.5,326.5,1914.75,385.25,113.767552185,22.0,0.0,3.0,9.0,6.0,8.0,1.0,53.0,33.0,0.0
1243,inpost,19183,POINT (19.97897 50.02115),"POLYGON ((19.98596855951788 50.02114978955942, 19.98591118452241 50.02172480646963, 19.98573983140177 50.02229038833228, 19.98545730996493 50.02283724781432, 19.98506825591624 50.02335640470984, 19.9845790549526 50.02383933344629, 19.98399773807796 50.0242781031416, 19.98333384984337 50.0246655079079, 19.98259829166862 50.02499518525712, 19.98180314281561 50.02526172065878, 19.98096146195454 50.02546073652738, 19.98008707258727 50.02558896417299, 19.97919433586137 50.02564429752902, 19.97829791451847 50.02562582777121, 19.97741253186879 50.02553385825694, 19.97655272976675 50.02536989953866, 19.97573262957922 50.02513664453345, 19.97496570008796 50.02483792425826, 19.97426453615212 50.02447864486093, 19.97364065177678 50.02406470698477, 19.97310429099374 50.02360290879618, 19.97266425966346 50.02310083427259, 19.97232778095964 50.02256672859119, 19.97210037690425 50.02200936266953, 19.97198577788905 50.02143788908734, 19.97198586165666 50.02086169175921, 19.97210062272781 50.02029023182899, 19.97232817275977 50.01973289231827, 19.9726647718124 50.01919882407927, 19.97310488999169 50.0186967955804, 19.97364129844312 50.01823504898834, 19.97426518818823 50.01782116490563, 19.97496631484399 50.01746193797997, 19.97573316684379 50.01716326542253, 19.97655315439725 50.01693005025989, 19.97741281609001 50.01676612090289, 19.97829803973944 50.0166741683481, 19.97919429389134 50.01665570203861, 19.98008686617151 50.01671102510627, 19.98096110459476 50.0168392293998, 19.98180265788682 50.01703821038003, 19.98259771089014 50.01730470163913, 19.98333321120408 50.01763432847896, 19.98399708335144 50.01802167967287, 19.98457842696467 50.01846039623698, 19.98506769574379 50.01894327575874, 19.98545685424897 50.01946239057524, 19.98573950995082 50.02000921786632, 19.98591101836266 50.02057477953169, 19.98596855951788 50.02114978955942))",6,4.0,3.0,1.0,0.0,1.0,0.0,9614.0,1168.6666666666667,6706.333333333333,1739.0,4390.0,5224.0,589.0,3134.0,667.0,579.6666666666666,3572.3333333333335,1072.0,119.35020071000001,40.0,6.0,1.0,1.0,5.0,12.0,36.0,11.0,36.0,3.0
1246,inpost,2219,POINT (19.98274 50.02152),"POLYGON ((19.98973861341981 50.02151978955666, 19.98968123798354 50.02209480646692, 19.98950988354418 50.0226603883297, 19.98922735993227 50.02320724781195, 19.98883830288784 50.02372640470774, 19.98834909815688 50.02420933344452, 19.9877677768052 50.02464810314018, 19.98710388345733 50.02503550790683, 19.98636831961703 50.02536518525638, 19.98557316463927 50.02563172065832, 19.98473147729484 50.02583073652716, 19.98385708119216 50.02595896417292, 19.98296433758945 50.02601429752903, 19.98206790934134 50.02599582777118, 19.98118251987152 50.0259038582568, 19.98032271114648 50.02573989953834, 19.97950260464192 50.02550664453286, 19.97873566924337 50.02520792425736, 19.97803449990701 50.02484864485968, 19.97741061072664 50.02443470698317, 19.97687424581293 50.02397290879424, 19.97643421109416 50.02347083427036, 19.97609772979962 50.0229367285887, 19.97587032399376 50.02237936266687, 19.97575572409699 50.0218078890846, 19.97575580786634 50.02123169175646, 19.97587056982244 50.02066023182634, 19.9760981216079 50.0201028923158, 19.97643472325376 50.01956882407703, 19.97687484482336 50.01906679557846, 19.97741125740644 50.01860504898676, 19.9780351519567 50.01819116490439, 19.97873628401219 50.01783193797908, 19.97950314191768 50.01753326542195, 19.98032313578582 50.01730005025956, 19.98118280409867 50.01713612090277, 19.98206803456491 50.01704416834808, 19.98296429561854 50.0170257020386, 19.9838568747721 50.01708102510621, 19.98473111992763 50.01720922939957, 19.98557267970038 50.01740821037959, 19.98636773882646 50.0176747016384, 19.98710324480474 50.01800432847789, 19.98776712206504 50.01839167967145, 19.98834847015588 50.01883039623521, 19.98883774270372 50.01931327575665, 19.98922690420683 50.01983239057287, 19.98950956208654 50.02037921786374, 19.98968107182032 50.02094477952897, 19.98973861341981 50.02151978955666))",6,3.0,2.0,1.0,0.0,1.0,0.0,5287.25,619.25,3641.75,1026.25,2407.25,2880.0,307.0,1719.25,381.0,312.25,1922.5,645.25,118.83341354,33.0,9.0,1.0,1.0,8.0,12.0,30.0,10.0,31.0,2.0
1247,inpost,10088,POINT (19.93326 50.02169),"POLYGON ((19.94025863818594 50.0216897895554, 19.94020126254713 50.02226480646569, 19.94002990750187 50.02283038832852, 19.9397473828906 50.02337724781086, 19.9393583244697 50.02389640470679, 19.93886911800779 50.02437933344371, 19.93828779459907 50.02481810313953, 19.93762389890181 50.02520550790633, 19.93688833245839 50.02553518525604, 19.93609317466651 50.02580172065812, 19.9352514843432 50.02600073652705, 19.93437708514582 50.02612896417289, 19.93348433838345 50.02618429752903, 19.93258790696262 50.02616582777117, 19.93170251435918 50.02607385825674, 19.9308427025911 50.02590989953819, 19.93002259318406 50.0256766445326, 19.92925565507131 50.02537792425696, 19.9285544832536 50.02501864485912, 19.92793059186548 50.02460470698244, 19.92739422505387 50.02414290879335, 19.9269541887782 50.02364083426932, 19.92661770629331 50.02310672858757, 19.92639029968316 50.02254936266565, 19.92627569938135 50.02197788908335, 19.9262757831515 50.02140169175519, 19.92639054551419 50.02083023182512, 19.92661809810534 50.02027289231465, 19.9269547009427 50.01973882407601, 19.92739482407002 50.01923679557758, 19.92793123855147 50.01877504898602, 19.92855513530953 50.01836116490382, 19.92925626984601 50.01800193797866, 19.93002313046496 50.01770326542168, 19.9308431272345 50.01747005025941, 19.93170279858904 50.01730612090271, 19.93258803218739 50.01721416834807, 19.93348429641214 50.01719570203861, 19.93437687872379 50.01725102510618, 19.93525112697257 50.01737922939947, 19.93609268972298 50.01757821037938, 19.93688775166226 50.01784470163805, 19.93762326024312 50.01817432847741, 19.93828713985265 50.0185616796708, 19.93886849000079 50.0190003962344, 19.93935776428023 50.01948327575569, 19.9397469271608 50.02000239057179, 19.94002958604115 50.02054921786257, 19.94020109638233 50.02111477952773, 19.94025863818594 50.0216897895554))",3,1.0,2.0,1.0,0.0,0.0,0.0,4935.75,675.5,3627.5,632.75,2309.25,2626.5,349.0,1712.75,247.5,326.5,1914.75,385.25,113.767552185,45.0,0.0,1.0,9.0,4.0,9.0,2.0,60.0,14.0,0.0
1249,inpost,26680,POINT (20.01556 50.02189),"POLYGON ((20.02255866732287 50.0218897895539, 20.02250129144578 50.02246480646421, 20.02232993568768 50.02303038832711, 20.02204740990067 50.02357724780958, 20.02165834986041 50.02409640470565, 20.02116914136206 50.02457933344274, 20.02058781553324 50.02501810313876, 20.01992391707198 50.02540550790576, 20.01918834756603 50.02573518525563, 20.01839318646338 50.02600172065788, 20.01755149263548 50.02620073652693, 20.01667708979723 50.02632896417285, 20.01578433931757 50.02638429752903, 20.01488790416411 50.02636582777117, 20.01400250787401 50.02627385825667, 20.01314269252584 50.02610989953801, 20.0123225797041 50.02587664453227, 20.01155563839814 50.02557792425647, 20.01085446366115 50.02521864485843, 20.01023056967565 50.02480470698158, 20.00969420063119 50.02434290879231, 20.00925416252386 50.02384083426811, 20.00891767863854 50.02330672858623, 20.00869027108217 50.02274936266421, 20.00857567030382 50.02217788908185, 20.00857575407491 50.02160169175371, 20.00869051691596 50.02103023182368, 20.00891807045499 50.02047289231331, 20.00925467469413 50.01993882407479, 20.00969479965408 50.01943679557652, 20.01023121636892 50.01897504898515, 20.01085511572441 50.01856116490315, 20.01155625317976 50.01820193797818, 20.01232311699104 50.01790326542135, 20.01314311717402 50.01767005025923, 20.01400279210707 50.01750612090263, 20.01488802939028 50.01741416834805, 20.01578429734579 50.01739570203861, 20.01667688337288 50.01745102510614, 20.01755113526082 50.01757922939935, 20.01839270151439 50.01777821037913, 20.01918776676336 50.01804470163766, 20.0199232784061 50.01837432847682, 20.02058716077946 50.01876167967002, 20.02116851334799 50.01920039623344, 20.02165778966463 50.01968327575456, 20.02204695416574 50.0202023905705, 20.02232961422334 50.02074921786117, 20.02250112527911 50.02131477952626, 20.02255866732287 50.0218897895539))",1,0.0,0.0,0.0,0.0,0.0,0.0,5012.75,628.25,3636.5,747.5,2354.5,2658.25,331.0,1719.25,304.0,297.25,1917.25,444.25,108.3909975675,3.0,0.0,1.0,3.0,5.0,24.0,0.0,8.0,15.0,0.0
1250,inpost,27264,POINT (19.96529 50.02218),"POLYGON ((19.97228870957199 50.02217978955173, 19.9722313333494 50.02275480646207, 19.97205997655766 50.02332038832509, 19.9717774490658 50.02386724780771, 19.97138838667743 50.024386404704, 19.97089917522621 50.02486933344134, 19.97031784588822 50.02530810313763, 19.96965394341909 50.0256955079049, 19.96891836947239 50.02602518525504, 19.96812320356908 50.02629172065751, 19.96728150465943 50.02649073652674, 19.96640709654187 50.0266189641728, 19.96551434067206 50.02667429752902, 19.96461790010619 50.02665582777113, 19.96373249847037 50.02656385825655, 19.962872677931 50.02639989953774, 19.96205256015788 50.0261666445318, 19.96128561422169 50.02586792425574, 19.9605844352517 50.02550864485744, 19.95996053749994 50.02509470698031, 19.95942416521781 50.02463290879077, 19.95898412445453 50.02413083426635, 19.95864763853857 50.02359672858427, 19.95842022961014 50.02303936266211, 19.95830562814081 50.02246788907969, 19.95830571191328 50.02189169175154, 19.95842047544795 50.02132023182159, 19.95864803036141 50.02076289231135, 19.95898463663316 50.02022882407303, 19.95942476425048 50.019726795575, 19.95996118420377 50.01926504898389, 19.96058508732561 50.01885116490216, 19.96128622901334 50.01849193797746, 19.96205309745358 50.01819326542088, 19.96287310258611 50.01796005025897, 19.96373278270807 50.01779612090251, 19.96461802533441 50.01770416834803, 19.96551429869959 50.01768570203859, 19.96640689011415 50.01774102510607, 19.96728114727894 50.01786922939917, 19.96812271861218 50.01806821037877, 19.96891778866025 50.01833470163707, 19.96965330474279 50.01866432847596, 19.97031719112375 50.01905167966889, 19.97089854720189 50.01949039623204, 19.97138782647251 50.01997327575291, 19.97177699332344 50.02049239056863, 19.97205965508808 50.02103921785912, 19.97223116718001 50.02160477952412, 19.97228870957199 50.02217978955173))",3,4.0,3.0,0.0,1.0,1.0,0.0,7942.666666666667,1002.3333333333334,5812.333333333333,1128.0,3719.6666666666665,4223.0,504.6666666666667,2769.0,446.0,497.6666666666667,3043.3333333333335,682.0,112.79858222333333,6.0,1.0,3.0,4.0,7.0,0.0,3.0,15.0,25.0,8.0
1257,inpost,17959,POINT (19.90962 50.02279),"POLYGON ((19.91661879844309 50.02278978954718, 19.91656142149371 50.02336480645759, 19.91639006252773 50.02393038832084, 19.91610753144974 50.02447724780381, 19.9157184641221 50.02499640470054, 19.91522924645949 50.02547933343843, 19.91464790973995 50.02591810313528, 19.91398399884028 50.02630550790313, 19.91324841555248 50.02663518525382, 19.91245323955094 50.02690172065677, 19.91161152995184 50.02710073652638, 19.91073711072924 50.02722896417268, 19.90984434352124 50.02728429752901, 19.90894789157037 50.02726582777109, 19.90806247868982 50.02717385825633, 19.90720264723074 50.0270098995372, 19.90638251904237 50.02677664453083, 19.9056155633665 50.02647792425426, 19.9049143754924 50.02611864485539, 19.9042904698183 50.02570470697767, 19.90375409072572 50.02524290878758, 19.90331404437565 50.02474083426266, 19.90297755418822 50.02420672858017, 19.90275014237368 50.02364936265773, 19.90263553945087 50.02307788907515, 19.90263562322621 50.02250169174702, 19.90275038821993 50.02193023181721, 19.9029779460245 50.02137289230726, 19.90331455657185 50.02083882406934, 19.90375468977895 50.02033679557181, 19.90429111654433 50.01987504898126, 19.90491502758868 50.01946116490011, 19.90561617817925 50.01910193797597, 19.90638305635652 50.01880326541992, 19.90720307190042 50.01857005025843, 19.90806276293727 50.0184061209023, 19.90894801680289 50.01831416834798, 19.90984430154733 50.01829570203859, 19.91073690429442 50.01835102510596, 19.91161117255909 50.01847922939881, 19.9124527545774 50.01867821037803, 19.9132478347204 50.01894470163585, 19.91398336014206 50.0192743284742, 19.914647254953 50.01966167966656, 19.91522861841363 50.02010039622913, 19.91571790389795 50.02058327574946, 19.91610707569173 50.02110239056473, 19.91638974104712 50.02164921785486, 19.91656125531863 50.02221477951965, 19.91661879844309 50.02278978954718))",6,3.0,3.0,0.0,2.0,1.0,0.0,7292.0,1209.75,5456.5,625.75,3415.75,3876.25,632.0,2549.0,234.75,577.75,2907.5,391.0,113.84918344,6.0,1.0,1.0,9.0,5.0,0.0,1.0,93.0,22.0,2.0
1263,inpost,25305,POINT (19.90995 50.02305),"POLYGON ((19.9169488363235 50.02304978954524, 19.91689145906434 50.02362480645569, 19.91672009917161 50.02419038831902, 19.91643756656506 50.02473724780214, 19.9160484971321 50.02525640469907, 19.91555927682196 50.02573933343718, 19.91497793695611 50.02617810313428, 19.914314022463 50.02656550790238, 19.91357843519365 50.02689518525331, 19.91278325488785 50.02716172065645, 19.91194154073248 50.02736073652623, 19.91106711677645 50.02748896417263, 19.91017434473567 50.02754429752901, 19.90927788793206 50.02752582777107, 19.90839247025855 50.02743385825622, 19.90753263414506 50.02726989953698, 19.90671250151729 50.02703664453042, 19.90594554168998 50.02673792425362, 19.90524435002059 50.02637864485452, 19.90462044096968 50.02596470697656, 19.90408405897422 50.02550290878622, 19.90364401024283 50.02500083426109, 19.90330751823473 50.02446672857842, 19.90308010519002 50.02390936265586, 19.90296550164767 50.02333788907323, 19.90296558542424 50.02276169174509, 19.90308035103986 50.02219023181534, 19.90330791007674 50.02163289230551, 19.90364452244652 50.02109882406776, 19.90408465803621 50.02059679557044, 19.90462108770517 50.02013504898013, 19.90524500212641 50.01972116489922, 19.90594615651173 50.01936193797534, 19.90671303883931 50.0190632654195, 19.90753305882096 50.0188300502582, 19.90839275451016 50.0186661209022, 19.90927801316641 50.01857416834797, 19.91017430276115 50.01855570203858, 19.91106691033862 50.01861102510591, 19.91194118333449 50.01873922939865, 19.91278276990721 50.01893821037771, 19.91357785435308 50.01920470163532, 19.91431338375543 50.01953432847345, 19.91497728215958 50.01992167966555, 19.9155586487669 50.02036039622789, 19.91604793689976 50.02084327574799, 19.91643711080038 50.02136239056306, 19.91671977768629 50.02190921785306, 19.91689129288683 50.02247477951775, 19.9169488363235 50.02304978954524))",6,3.0,3.0,0.0,2.0,1.0,0.0,7292.0,1209.75,5456.5,625.75,3415.75,3876.25,632.0,2549.0,234.75,577.75,2907.5,391.0,113.84918344,6.0,1.0,1.0,8.0,6.0,0.0,1.0,92.0,25.0,2.0
1264,inpost,2530,POINT (20.05304 50.01564),"POLYGON ((20.06003775694889 50.01563978960053, 20.05998038851676 50.01621480651006, 20.0598090550311 50.01678038837074, 20.05952656597966 50.01732724784965, 20.05913755653605 50.01784640474105, 20.05864841166554 50.01832933347269, 20.05806716145158 50.01876810316282, 20.05740334935081 50.01915550792388, 20.0566678755328 50.01948518526817, 20.05587281787389 50.01975172066551, 20.05503123354613 50.0199507365307, 20.05415694446535 50.02007896417405, 20.05326431013127 50.02013429752908, 20.05236799160298 50.02011582777159, 20.05148271050125 50.02002385825897, 20.05062300701185 50.01985989954358, 20.04980300088139 50.01962664454224, 20.04903615934634 50.01932792427172, 20.04833507582102 50.01896864487951, 20.04771126298992 50.01855470700862, 20.0471749637101 50.01809290882505, 20.04673498283251 50.01759083430596, 20.04639854270307 50.01705672862821, 20.04617116471129 50.01649936270913, 20.04605657882205 50.01592788912828, 20.0460566625637 50.01535169180014, 20.04617141045865 50.01478023186859, 20.04639893438176 50.0142228923553, 20.0467354948227 50.01368882411263, 20.04717556252239 50.01318679560927, 20.04771190945583 50.01272504901218, 20.04833572765504 50.01231116492421, 20.04903677391182 50.01195193799344, 20.04980353797943 50.01165326543133, 20.05062343151073 50.01142005026479, 20.05148299463438 50.01125612090494, 20.05236811678514 50.01116416834848, 20.05326426817424 50.01114570203865, 20.05415673811357 50.01120102510733, 20.05503087629712 50.01132922940313, 20.05587233309541 50.01152821038678, 20.05666729493434 50.01179470165018, 20.05740271090947 50.01212432849495, 20.05806650692799 50.01251167969408, 20.05864778387227 50.01295039626338, 20.05913699653723 50.01343327578996, 20.05952611040496 50.01395239061055, 20.05980873367978 50.01449921790478, 20.05998022240851 50.01506477957212, 20.06003775694889 50.01563978960053))",2,1.0,0.0,0.0,0.0,1.0,0.0,1208.0,220.75,887.0,100.25,576.75,631.25,111.5,426.75,38.5,109.25,460.25,61.75,108.8356347825,7.0,0.0,0.0,15.0,6.0,13.0,1.0,36.0,3.0,1.0
1266,inpost,26341,POINT (20.03496 50.01829),"POLYGON ((20.04195814290837 50.01828978958074, 20.0419007713199 50.01886480649062, 20.04172942839167 50.01943038835223, 20.04144692376593 50.01997724783264, 20.04105789287151 50.02049640472602, 20.04056872102553 50.02097933345998, 20.03998743875411 50.0214181031526, 20.0393235900402 50.02180550791618, 20.03858807565462 50.02213518526285, 20.03779297414001 50.02240172066227, 20.03695134338889 50.0226007365291, 20.03607700607983 50.02272896417352, 20.03518432250501 50.02278429752904, 20.03428795453266 50.02276582777139, 20.033402624596 50.02267385825798, 20.03254287368329 50.0225098995412, 20.0317228223203 50.022276644538, 20.03095593848667 50.02197792426524, 20.03025481629152 50.02161864487056, 20.02963096905444 50.02120470699715, 20.02909464019741 50.02074290881116, 20.02865463505687 50.0202408342899, 20.02831817637682 50.0197067286104, 20.02809078585091 50.01914936269007, 20.02797619364933 50.01857788910858, 20.02797627740346 50.01800169178044, 20.02809103163492 50.01743023184953, 20.0283185681139 50.01687289233748, 20.0286551471234 50.01633882409657, 20.02909523909899 50.01583679559538, 20.02963161561674 50.0153750490007, 20.03025546822272 50.01496116491526, 20.03095655314378 50.01460193798695, 20.03172335949843 50.0143032654271, 20.03254329824546 50.01407005026243, 20.0334029087715 50.01390612090395, 20.03428807973347 50.01381416834828, 20.03518428054172 50.01379570203861, 20.03607679969728 50.01385102510682, 20.03695098608661 50.01397922940151, 20.03779248928924 50.01417821038352, 20.03858749496959 50.01444470164485, 20.03932295150368 50.01477432848724, 20.03998678413294 50.01516167968387, 20.04056809313866 50.01560039625068, 20.04105733278919 50.01608327577493, 20.0414464681233 50.01660239059355, 20.04172910699244 50.01714921788628, 20.04190060518688 50.01771477955266, 20.04195814290837 50.01828978958074))",1,1.0,0.0,0.0,0.0,0.0,0.0,1433.75,250.25,1044.25,139.25,686.0,747.75,125.75,506.5,53.75,124.5,537.75,85.5,103.345307545,2.0,0.0,0.0,16.0,2.0,44.0,0.0,16.0,28.0,0.0
1268,inpost,35433,POINT (20.05059 50.01935),"POLYGON ((20.05758829730827 50.01934978957286, 20.05753092445713 50.01992480648286, 20.05735957775149 50.02049038834485, 20.05707706689537 50.02103724782587, 20.05668802741974 50.02155640472004, 20.05619884478244 50.02203933345492, 20.05561754968671 50.02247810314853, 20.05495368632602 50.02286550791312, 20.0542181557117 50.02319518526073, 20.05342303665298 50.02346172066098, 20.05258138733058 50.02366073652847, 20.05170703072819 50.02378896417333, 20.05081432745502 50.02384429752905, 20.04991793970298 50.02382582777133, 20.04903259023031 50.02373385825761, 20.04817282034629 50.02356989954027, 20.04735275088841 50.02333664453632, 20.04658585013358 50.02303792426266, 20.04588471246889 50.02267864486701, 20.04526085146798 50.02226470699257, 20.04472451077883 50.02180290880562, 20.04428449593209 50.02130083428351, 20.04394802983102 50.02076672860329, 20.04372063429095 50.02020936268246, 20.04360603956416 50.01963788910073, 20.04360612332329 50.01906169177258, 20.04372088008961 50.01849023184194, 20.04394842159147 50.01793289233037, 20.04428500802916 50.01739882409017, 20.04472510971612 50.01689679558983, 20.04526149806884 50.01643504899614, 20.04588536443897 50.01602116491171, 20.04658646482735 50.01566193798438, 20.04735328809858 50.01536326542541, 20.04817324493379 50.0151300502615, 20.04903287442276 50.01496612090357, 20.04991806491126 50.01487416834823, 20.05081428548923 50.01485570203862, 20.05170682433333 50.01491102510662, 20.05258103000699 50.01503922940088, 20.05342255177329 50.01523821038224, 20.05421757499203 50.01550470164275, 20.0549530477514 50.01583432848418, 20.05561689502649 50.0162216796798, 20.05619821685812 50.01666039624561, 20.05668746730402 50.01714327576895, 20.05707661122556 50.01766239058678, 20.05735925633309 50.0182092178789, 20.0575307583142 50.0187747795449, 20.05758829730827 50.01934978957286))",3,4.0,2.0,0.0,0.0,2.0,0.0,1208.0,220.75,887.0,100.25,576.75,631.25,111.5,426.75,38.5,109.25,460.25,61.75,108.8356347825,10.0,0.0,0.0,10.0,9.0,13.0,5.0,69.0,14.0,3.0
1272,inpost,18520,POINT (20.05076 50.02254),"POLYGON ((20.05775876202014 50.02253978954904, 20.05770138536863 50.02311480645943, 20.05753002729374 50.02368038832257, 20.05724749768549 50.02422724780541, 20.05685843238216 50.02474640470196, 20.05636921726523 50.02522933343962, 20.05578788357094 50.02566810313624, 20.05512397612645 50.02605550790386, 20.05438839666701 50.02638518525433, 20.05359322480413 50.02665172065708, 20.052751519586 50.02685073652653, 20.05187710491468 50.02697896417273, 20.05098434235353 50.02703429752901, 20.0500878950687 50.02701582777111, 20.04920248679668 50.02692385825642, 20.04834265981294 50.02675989953742, 20.04752253589316 50.02652664453123, 20.046755584209 50.02622792425486, 20.04605439998416 50.02586864485623, 20.04543049755696 50.02545470697876, 20.04489412125558 50.0249929087889, 20.0444540771952 50.02449083426417, 20.04411758875839 50.02395672858185, 20.04389017812669 50.02339936265953, 20.04377557579958 50.02282788907702, 20.04377565957374 50.02225169174887, 20.04389042396948 50.021680231819, 20.04411798058916 50.02112289230893, 20.04445458938419 50.02058882407084, 20.04489472030038 50.02008679557311, 20.04543114427388 50.01962504898233, 20.04605505207128 50.01921116490095, 20.04675619901311 50.01885193797659, 20.04752307319975 50.01855326542032, 20.04834308447665 50.01832005025865, 20.04920277104014 50.01815612090238, 20.05008802029945 50.018064168348, 20.05098430038021 50.01804570203858, 20.05187689848278 50.01810102510601, 20.05275116219827 50.01822922939895, 20.05359273983741 50.01842821037833, 20.0543878158431 50.01869470163633, 20.05512333743721 50.01902432847492, 20.05578722879321 50.01941167966752, 20.05636858922819 50.01985039623032, 20.05685787216589 50.02033327575087, 20.05724704193389 50.02085239056633, 20.05752970581765 50.02139921785661, 20.05770121919588 50.02196477952149, 20.05775876202014 50.02253978954904))",2,4.0,2.0,0.0,0.0,1.0,0.0,1208.0,220.75,887.0,100.25,576.75,631.25,111.5,426.75,38.5,109.25,460.25,61.75,108.8356347825,4.0,0.0,0.0,8.0,7.0,7.0,6.0,63.0,12.0,2.0
1280,inpost,18684,POINT (19.97044 50.01189),"POLYGON ((19.97743721087815 50.01188978962848, 19.97737984691173 50.01246480653757, 19.97720852678578 50.01303038839691, 19.97692605976948 50.01357724787367, 19.97653708067533 50.01409640476228, 19.97604797397079 50.01457933349064, 19.97546676911297 50.01501810317723, 19.97480300881392 50.01540550793474, 19.97406759239254 50.01573518527568, 19.97327259678241 50.01600172067008, 19.97243107813625 50.01620073653297, 19.97155685729075 50.01632896417475, 19.97066429262441 50.01638429752909, 19.96976804405156 50.01636582777184, 19.9688828320434 50.01627385826035, 19.96802319565039 50.01610989954689, 19.96720325351668 50.01587664454823, 19.96643647182734 50.01557792428088, 19.96573544301364 50.01521864489214, 19.96511167886148 50.01480470702482, 19.96457542142866 50.0143429088447, 19.96413547487926 50.01384083432865, 19.96379906099597 50.0133067286534, 19.96357170073795 50.01274936273607, 19.96345712377967 50.01217788915613, 19.96345720750365 50.01160169182798, 19.96357194643348 50.01103023189552, 19.96379945259203 50.01047289238048, 19.96413598676145 50.00993882413533, 19.96457602011463 50.0094367956289, 19.96511232519101 50.00897504902839, 19.96573609471015 50.00856116493685, 19.96643708626318 50.00820193800258, 19.96720379050142 50.00790326543731, 19.96802362005972 50.00767005026812, 19.96888311611659 50.00750612090631, 19.9697681692073 50.00741416834873, 19.97066425067623 50.00739570203867, 19.97155665098249 50.00745102510803, 19.9724307209626 50.00757922940538, 19.97327211210619 50.00777821039135, 19.97406701191655 50.00804470165768, 19.97480237050726 50.0083743285058, 19.97546611472745 50.00876167970851, 19.97604734630995 50.00920039628133, 19.97653652079463 50.00968327581118, 19.97692560429088 50.01020239063457, 19.97720820550225 50.01074921793094, 19.97737968083852 50.01131477959962, 19.97743721087815 50.01188978962848))",6,6.0,5.0,2.0,1.0,0.0,0.0,7813.25,1076.5,5882.5,854.25,3667.5,4145.75,555.0,2760.75,351.75,521.5,3121.75,502.5,114.27294744,110.0,2.0,2.0,3.0,5.0,6.0,17.0,48.0,61.0,1.0
